XRay_class_nr1;count
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.2e-07;5180
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.3e-07;5214
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.4e-07;5258
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.5e-07;5282
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.6000000000000004e-07;5306
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.7e-07;5332
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.8e-07;5362
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
4.9e-07;5387
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5e-07;5474
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.1e-07;5504
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.2e-07;5515
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.3e-07;5548
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.4e-07;5574
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.5e-07;5593
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.599999999999999e-07;5616
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.699999999999999e-07;5639
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.8e-07;5663
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
5.9e-07;5688
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6e-07;5762
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.1e-07;5778
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.2e-07;5802
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.3e-07;5817
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.4e-07;5839
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.499999999999999e-07;5857
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.599999999999999e-07;5878
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.699999999999999e-07;5905
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.8e-07;5930
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
6.9e-07;5951
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7e-07;6019
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.1e-07;6042
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.2e-07;6070
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.3e-07;6095
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.4e-07;6118
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.5e-07;6142
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.599999999999999e-07;6157
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.699999999999999e-07;6170
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.799999999999999e-07;6190
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
7.9e-07;6216
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8e-07;6266
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.1e-07;6289
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.199999999999999e-07;6316
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.3e-07;6330
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.4e-07;6352
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.499999999999999e-07;6371
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.599999999999999e-07;6382
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.699999999999999e-07;6398
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.8e-07;6423
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
8.9e-07;6441
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9e-07;6492
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.1e-07;6506
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
9.2e-07;6522
